no;Jenis Penugasan;kluster;ragam;provinsi;kab/kota;latitude;longitude;Tahun Pendataan;Jenis Bantuan;Dampak
8425;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8426;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8427;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8428;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8429;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8430;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8431;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8432;Non-Residensial;Penyandang Disabilitas;Ganda;NTT;Kab. Rote Ndao;-10.73617000;123.12054000;2022;kursi roda;Peningkatan aksesibilitas dan kemandirian
8433;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Sabu Raijua;-10.56286000;121.78894000;2022;motor roda 3;Peningkatan pendapatan dan kemandirian usaha
8434;Non-Residensial;Penyandang Disabilitas;Fisik;NTT;Kab. Sabu Raijua;-10.56286000;121.78894000;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8435;Non-Residensial;Penyandang Disabilitas;Mental;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8436;Non-Residensial;Penyandang Disabilitas;Mental;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8437;Non-Residensial;Penyandang Disabilitas;Mental;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8438;Non-Residensial;Penyandang Disabilitas;Mental;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8439;Non-Residensial;Kelompok Rentan;Kelompok Rentan;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8440;Non-Residensial;Penyandang Disabilitas;Rungu Wicara;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Perlengkapan Sekolah dan Alat bantu dengar;Peningkatan kualitas pendengaran
8441;Non-Residensial;Penyandang Disabilitas;Rungu Wicara;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Alat bantu dengar dan Ternak;Peningkatan kualitas pendengaran
8442;Non-Residensial;Penyandang Disabilitas;Rungu Wicara;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Alat bantu dengar dan Ternak;Peningkatan kualitas pendengaran
8443;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;sembako dan Nutrisi;Peningkatan akses makanan dan pengurangan beban ekonomi
8444;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8445;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Nutrisi dan Ternak;Peningkatan kesehatan dan kesejahteraan pribadi
8446;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8447;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8448;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8449;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8450;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8451;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8452;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8453;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Nutrisi dan Ternak;Peningkatan kesehatan dan kesejahteraan pribadi
8454;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8455;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8456;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8457;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Nutrisi dan Ternak;Peningkatan kesehatan dan kesejahteraan pribadi
8458;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8459;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8460;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8461;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8462;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;sembako dan Nutrisi;Peningkatan akses makanan dan pengurangan beban ekonomi
8463;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;tongkat;Peningkatan keseimbangan dan mobilitas
8464;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8465;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8466;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8467;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8468;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Nutrisi dan Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8469;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Nutrisi dan Ternak;Peningkatan kesehatan dan kesejahteraan pribadi
8470;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8471;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8472;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8473;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8474;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8475;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8476;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8477;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Ternak;Peningkatan pendapatan dan ketahanan pangan
8478;Non-Residensial;Lansia;Lanjut Usia;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kewirausahaan;Peningkatan pendapatan dan kemandirian usaha
8479;Non-Residensial;anak;AMPK;NTT;Kab. Kupang;-10.17875700;123.59760300;2022;Kebutuhan Bayi;Peningkatan kesehatan fisik dan kesejahteraan
8480;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8481;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8482;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8483;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8484;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8485;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8486;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8487;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8488;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8489;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8490;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8491;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8492;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8493;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8494;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8495;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8496;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8497;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8498;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8499;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8500;Non-Residensial;anak;AMPK;NTT;TTS;-9.47167000;124.80472000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8501;Non-Residensial;anak;AMPK;NTT;Kota Kupang;-10.21667000;123.60000000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8502;Non-Residensial;anak;AMPK;NTT;Kota Kupang;-10.21667000;123.60000000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8503;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8504;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8505;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8506;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8507;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8508;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8509;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8510;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8511;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8512;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8513;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8514;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8515;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8516;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8517;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8518;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8519;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8520;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8521;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8522;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8523;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8524;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8525;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8526;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8527;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8528;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8529;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8530;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8531;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8532;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8533;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8534;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8535;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8536;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8537;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8538;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8539;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8540;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8541;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8542;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8543;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8544;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8545;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8546;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8547;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8548;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8549;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8550;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8551;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8552;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8553;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8554;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8555;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8556;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8557;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8558;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8559;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8560;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8561;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8562;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8563;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8564;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8565;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
8566;Non-Residensial;anak;AMPK;NTT;Kab. Belu;-9.41258000;124.95066000;2022;Sembako;Peningkatan akses makanan dan pengurangan beban ekonomi
